index,Acc,PValue,FDR,candidate,S1,S2,S3,C1,C2,C3,mean_s,mean_c,Log2FC,Log10signal,-Log10PValue,Log10signal_Q,transcript_id,gene_id,transcript_mean,Intensity,Mol. weight [kDa],S1_copy_number,S2_copy_number,S3_copy_number,C1_copy_number,C2_copy_number,C3_copy_number,mean_s_cn,mean_c_cn
2285,2285_ENST00000321030_Q8WWY3__PRPF31,0.00015846153051124516,0.0005050764702162712,high,2283402.5843762057,2345911.546474043,2369491.5539040607,2096936.7941540917,2069660.9302459736,2104942.998830913,2332935.2282514363,2090513.574410326,-0.1582888414912469,6.645761005078677,3.800076153727,41,ENST00000321030,ENSG00000105618,-0.1582888414912469,4708400000,55.455,353586,369761,373790,331095,325896,331047,365712,329346
2286,2286_ENST00000222247_Q02543__RPL18A,0.014324551282885227,0.023178521211262692,med,3697558.214275522,3819802.0638530543,3906145.9150663377,3639789.1005336586,3499856.1034521405,3605607.660597519,3807835.397731638,3581750.954861106,-0.08830608843832762,6.868620128541737,1.8439189734386938,45,ENST00000222247,ENSG00000105640,-0.08830608843832762,103040000000,20.761999999999997,20034220,21066615,21560818,20108846,19282964,19841391,20887217,19744400
2287,2287_ENST00000593731___AC007192.1,0.0003233945895942415,0.0009040860584443471,high,1247862.2516588336,1329741.8028338403,1353529.1653514153,1534541.5650592353,1533337.740293661,1527849.1619897843,1310377.7399480296,1531909.4891142268,0.22534830550855062,6.453667963701806,3.490267250134692,37,ENST00000593731,ENSG00000268173,0.22534830550855062,5449100000,81.544,236686,256726,261537,296783,295740,294322,251649,295615
2288,2288_ENST00000222256_P20336_A0A024R7I7_RAB3A,0.028256156173198665,0.04226316652656708,med,284409.5383269101,318265.919069964,327195.68155690155,340708.8343564369,349867.57747794845,342073.2996718117,309957.0463179252,344216.57050206565,0.15124824859627595,5.815693024808001,1.5488869177284115,20,ENST00000222256,ENSG00000105649,0.15124824859627595,1571300000,24.984,220592,251265,258531,269453,275941,269464,243462,271619
2289,2289_ENST00000578963_Q9NPH2__ISYNA1,2.3554457607609815e-06,2.0842070580269603e-05,high,1697964.3532038021,1688400.839537753,1670173.77604403,1396520.139587396,1367819.3425819518,1394434.4560974324,1685512.989595195,1386257.97942226,-0.2819919809665512,6.487388831606892,5.6279268918814545,38,ENST00000578963,ENSG00000105655,-0.2819919809665512,4568800000,47.146,432154,437403,433043,362419,354001,360450,434200,358956
2290,2290_ENST00000262809_P55199__ELL,9.107735250432943e-07,1.0930643695923184e-05,high,190733.31135604662,192059.4144662537,193395.05476511992,135412.48389279822,131425.05797460175,134849.16476021713,192062.59352914008,133895.56887587236,-0.520468347297662,5.513161860795967,6.040589602227644,12,ENST00000262809,ENSG00000105656,-0.520468347297662,388540000,68.264,26869,27540,27755,19451,18827,19294,27388,19190
2291,2291_ENST00000321949_Q6UUV9__CRTC1,0.00011781263993605157,0.0003963011472491977,high,243839.24935507402,235257.73829848022,242314.6786337587,283953.83508657623,278911.66534865566,290202.063268101,240470.55542910434,284355.85456777766,0.24183725497406416,5.720015681221495,3.9288081122654646,17,ENST00000321949,ENSG00000105662,0.24183725497406416,639900000,67.29899999999999,35640,35000,36081,42319,41454,43080,35573,42284
2292,2292_ENST00000262812_O14579__COPE,0.3904949952495187,0.44415417436724547,no,3134014.089852478,3748884.9698635866,3701198.675037228,3329556.490993679,3306736.173702933,3457748.0542175737,3528032.5782510974,3364680.2396380617,-0.06839447727085048,6.838390184165993,0.40838452785440366,44,ENST00000262812,ENSG00000105669,-0.06839447727085048,20822000000,34.482,2215041,2696990,2664910,2399500,2376548,2482049,2525647,2419365
2293,2293_ENST00000247003_Q9Y6V7__DDX49,0.00042116063614417516,0.0011264153056634184,high,257495.06198339537,243006.77324223798,245790.4578417167,202750.52843892947,209689.9284230347,215680.42040537295,248764.0976891167,209373.62575577907,-0.24869856560236828,5.6609960534207895,3.375552227002846,16,ENST00000247003,ENSG00000105671,-0.24869856560236828,326020000,54.226000000000006,27262,26188,26510,21888,22576,23192,26653,22552
2294,2294_ENST00000392336_Q6NXE6__ARMC6,0.10387941725773943,0.13509035328189017,no,511263.0341666672,519638.98843875085,486946.54340615607,539430.2312438637,524982.9552434852,518521.7716001178,505949.52200385806,527644.9860291556,0.06057411523565975,6.014350193049138,0.9834704953390191,25,ENST00000392336,ENSG00000105676,0.06057411523565975,900870000,54.141000000000005,66401,68695,64427,71436,69333,68397,66507,69722
2295,2295_ENST00000222284_Q9BVK8__TMEM147,0.41704008635834333,0.470386686553851,no,211517.43780974078,270781.09203706856,283079.1571115575,232900.6355580065,247215.30076217314,231208.68842953542,255125.89565278892,237108.208249905,-0.10566373490405323,5.69217170002841,0.3798221981497404,17,ENST00000222284,ENSG00000105677,-0.10566373490405323,564620000,25.261,77486,100970,105644,86997,92092,86024,94700,88371
2297,2297_ENST00000596380__M0R1C6_USF2,0.09545996901418005,0.12542105894532019,no,241537.8223200251,261680.37357862908,263754.274654367,244377.8745206419,236374.43587639253,243938.25698422675,255657.4901843404,241563.52246042038,-0.08180967882221327,5.69654947371627,1.0201787109395297,17,ENST00000596380,ENSG00000105698,-0.08180967882221327,353070000,15.684000000000001,88223,97289,98142,91015,87794,90493,94551,89767
2298,2298_ENST00000596785__M0QXN9_KXD1,0.168984786326475,0.20896024170880453,no,60048.91566494051,56026.35587293231,54553.98569797913,53259.227952460344,47653.500295661295,56755.418381078074,56876.41907861732,52556.0488763999,-0.11397381716630194,5.039146193676627,0.7721523930897329,4,ENST00000596785,ENSG00000105700,-0.11397381716630194,92589000,8.6009,47656,45259,44106,43099,38457,45747,45673,42434
2301,2301_ENST00000247001_Q8IWZ8__AC004475.1,5.670593364233098e-05,0.00022143794583870844,high,603595.0648161747,605859.73208417,598542.6777820507,534948.7428863178,525591.2784824695,527660.1773946992,602665.8248941317,529400.0662544955,-0.18699988145188662,6.053871705411835,4.2463714946645394,26,ENST00000247001,ENSG00000105705,-0.18699988145188662,1377500000,72.47,81762,83536,82596,73888,72397,72593,82631,72959
2302,2302_ENST00000344099_P17017__ZNF14,0.05675857568759795,0.0787207815159309,low,169440.01962911157,169580.73245497077,167028.62608080416,163100.92839294154,158372.86951647518,162384.75631469127,168683.12605496217,161286.18474136933,-0.06469279602291526,5.5184735496609525,1.2459685113607568,12,ENST00000344099,ENSG00000105708,-0.06469279602291526,2622100000,75.35300000000001,144156,146855,144766,141491,137014,140314,145259,139606
2303,2303_ENST00000222329_P50548_A0A024R0L4_ERF,0.004525463422126023,0.008474368444508685,high,159562.21332823782,153675.3058917978,150493.365771101,168560.76984262787,174870.23257967734,170229.13977392582,154576.9616637122,171220.04739874366,0.1475263161354749,5.512947093006151,2.3443369410185904,12,ENST00000222329,ENSG00000105722,0.1475263161354749,496200000,58.702,33399,32742,32091,35976,37221,36189,32744,36462
2304,2304_ENST00000398249__A8MT37_GSK3A,0.005210513637341906,0.009536178252614123,high,705876.1849048096,777106.9236668306,787055.8937890677,668215.1619318405,669073.8478208205,664003.9881081465,756679.6674535694,667097.6659536025,-0.18178468575847934,6.153442074670272,2.2831194630981457,29,ENST00000398249,ENSG00000105723,-0.18178468575847934,1369600000,44.919,121953,136660,138525,117716,117545,116512,132379,117257
2305,2305_ENST00000357324_Q9HD20_A0A024R7N2_ATP13A1,0.0023958196974203532,0.004850236094449827,high,3521896.1950074066,3693151.1701486264,3788149.397618184,3339445.2211723016,3351316.2797240242,3301361.9440775914,3667732.2542580725,3330707.814991305,-0.13905952581384265,6.8450012478979065,2.6205458688210497,44,ENST00000357324,ENSG00000105726,-0.13905952581384265,12241000000,132.95,373805,398990,409595,361407,361702,355876,394130,359661
2306,2306_ENST00000600245_Q6ZN55__ZNF574,0.16857760144873962,0.2085209616441119,no,27892.073668137306,29543.542902061323,30811.826558053657,31076.912575179864,31847.991423662213,30457.674548943487,29415.814376084094,31127.52618259519,0.08159894737521421,4.782066380052593,0.7732001296722912,2,ENST00000600245,ENSG00000105732,0.08159894737521421,57133000,98.899,2147,2315,2417,2440,2494,2382,2293,2438
2308,2308_ENST00000222345_O60292__SIPA1L3,3.5089716443983765e-05,0.0001528677880242787,high,150000.08949677346,150296.0971050934,155060.2471899714,119695.71486422142,123471.45861116471,121918.97258764257,151785.47793061275,121695.38202100956,-0.3187593444766752,5.436926936854946,4.454820141254834,11,ENST00000222345,ENSG00000105738,-0.3187593444766752,126740000,194.61,2882,2939,3035,2345,2413,2380,2952,2379
2309,2309_ENST00000292147_O95571_A0A0S2Z5B3_ETHE1,0.004053793601418324,0.007680016240157556,high,2425256.0295011248,2312489.782857597,2339008.1828569206,2514683.0445722877,2559860.5074514137,2508698.0298209256,2358917.9984052144,2527747.193948209,0.09972691540159508,6.689012584558257,2.3921383671494247,42,ENST00000292147,ENSG00000105755,0.09972691540159508,22258000000,27.873,3197337,3103181,3141390,3380396,3431731,3359042,3147302,3390389
2310,2310_ENST00000222374_Q8NFZ8__CADM4,0.0006236249791723268,0.0015578982444849447,high,11180.251069824004,12341.98146179623,10399.216432871131,17296.86187201203,16196.833224241247,15337.675587173399,11307.149654830455,16277.123561142223,0.5256104782523409,4.440661545754308,3.2050764975572217,0,ENST00000222374,ENSG00000105767,0.5256104782523409,172060000,42.785,13150,14776,12461,20745,19372,18322,13462,19479
2311,2311_ENST00000270066_Q9H0W8_A0A024R0Q0_SMG9,0.019185350742156743,0.029935962612709862,med,277912.589440356,287760.458926975,278253.5607354605,300890.91549889796,295481.6640224828,296531.73841231706,281308.8697009305,297634.77264456596,0.08138804451864168,5.7626362890994,1.7170302567215499,18,ENST00000270066,ENSG00000105771,0.08138804451864168,1167200000,57.65,78408,82638,79975,86560,84772,84969,80340,85433
2312,2312_ENST00000409301__B8ZZW5_AVL9,0.3491659752134256,0.4024481215889454,no,840336.5502622704,1035889.5099845324,1036693.3305599807,893867.568667431,934457.1306905707,907099.6258972636,970973.1302689278,911808.1084184218,-0.09070113382326496,6.274799862050562,0.4569680831136668,32,ENST00000409301,ENSG00000105778,-0.09070113382326496,1861300000,69.8,96019,120480,120674,104143,108575,105268,112391,105995
2313,2313_ENST00000222511_A4D1E9__GTPBP10,7.841614056393443e-07,9.83828702337556e-06,high,819267.2912555613,824721.3641874352,846256.6250883655,602234.1878038393,619808.7449144172,601610.0429464601,830081.7601771206,607884.3252215722,-0.44945662569002803,6.157748643280596,6.10559453634126,29,ENST00000222511,ENSG00000105793,-0.44945662569002803,2233300000,42.931999999999995,239103,244998,251606,179217,183943,178325,245235,180495
2314,2314_ENST00000521397__H0YB35_RASA4,0.000113657990904087,0.0003841193613828144,high,31065.191650974684,32026.567002319178,33066.02122884584,41116.07769162621,44487.49561754429,44181.33313024625,32052.59329404657,43261.63547980558,0.4326471201753287,4.876877033228604,3.944400025107938,3,ENST00000521397,ENSG00000105808,0.4326471201753287,30085000,30.476,3285,3448,3562,4434,4784,4746,3431,4654
2315,2315_ENST00000424848_Q00534__CDK6,3.4669808294250845e-08,1.3007658448342992e-06,high,191578.52570962656,185958.3224376559,185138.6730866695,334912.35528364853,330219.64480388706,336225.1212105153,187558.50707798402,333785.70709935034,0.8315814782707394,5.717124558149682,7.460048559756329,17,ENST00000424848,ENSG00000105810,0.8315814782707394,448510000,36.938,35997,35566,35439,64166,63094,64163,35667,63807
2318,2318_ENST00000379263_Q99543__DNAJC2,2.5889212331321087e-05,0.00012021561112171733,high,1058045.4377946206,1049406.34513135,1032756.3638195752,917053.4849585844,910578.1736976034,908132.8375293623,1046736.0489151819,911921.4987285166,-0.198916146905857,6.291958510436044,4.5868811625958195,33,ENST00000379263,ENSG00000105821,-0.198916146905857,2152500000,71.99600000000001,130293,131540,129561,115151,114026,113581,130464,114252
2319,2319_ENST00000649730_P48307__TFPI2,2.0145173415241364e-06,1.87205552489552e-05,high,2157129.596612459,1791165.819078626,1621580.3579910249,594070.7254436146,611564.6031084801,610256.9208772276,1856625.2578940366,605297.4164764407,-1.6169665519391148,6.3912744082128485,5.6958289897321315,35,ENST00000649730,ENSG00000105825,-1.6169665519391148,7315200000,26.934,1919854,1622648,1470245,539118,553479,551622,1670915,548073
2322,2322_ENST00000222553_P43490_A0A024R718_NAMPT,6.4595646098776315e-09,6.049950738170943e-07,high,23580462.134333238,25713464.34025418,25064979.964701723,9800993.998101646,9597887.99896038,9780100.436380934,24786302.146429714,9726327.47781432,-1.3495759807524357,7.537978050795112,8.189796753506457,49,ENST00000222553,ENSG00000105835,-1.3495759807524357,213550000000,55.52,21201435,23532606,22958297,8985383,8775156,8930844,22564112,8897127
2323,2323_ENST00000222567_Q3B726__TWISTNB,0.5939662808707343,0.6415059549517254,no,174154.89005932244,205326.28074391777,222157.4089228825,210724.6321361592,206148.94240506616,202348.9809970319,200546.1932420409,206407.5185127524,0.04156094146999934,5.609545013960596,0.2262382089707147,15,ENST00000222567,ENSG00000105849,0.04156094146999934,342400000,37.431999999999995,31581,37899,41040,38964,38014,37268,36840,38082
2325,2325_ENST00000633192__A0A0J9YXF2_PON2,0.0009857062523576053,0.0022919882711205366,high,1093483.3408121883,1210867.7183919654,1207411.456900365,1378425.8673456612,1376172.4378038263,1386309.1995731613,1170587.505368173,1380302.5015742162,0.23775169212167657,6.4066917324601045,3.0062524886968363,36,ENST00000633192,ENSG00000105854,0.23775169212167657,5972500000,41.527,497379,560620,559487,639311,636523,640430,539162,638754
2326,2326_ENST00000222573_P26012__ITGB8,0.047718923510374135,0.06762330750323094,low,382423.8534257862,412902.2813102168,412717.84763491043,383335.57338173356,373801.01117888454,377744.17893145105,402681.32745697116,378293.58783068974,-0.0901322527547758,5.89263708467486,1.3213093621261218,22,ENST00000222573,ENSG00000105855,-0.0901322527547758,399170000,85.631,18415,20239,20247,18823,18304,18475,19633,18534
2327,2327_ENST00000222574_O60381_A0A024R722_HBP1,0.9697212844448924,0.973966999350518,no,80030.59764800697,80961.21347630474,78544.7361663702,79615.8498562062,79020.28079893292,81114.13494637118,79845.51576356064,79916.75520050344,0.0012866215356699495,5.203474225248675,0.01335307194112894,7,ENST00000222574,ENSG00000105856,0.0012866215356699495,89656000,57.645,6286,6473,6285,6377,6312,6471,6348,6386
2328,2328_ENST00000354475_A4D1P6__WDR91,0.02799973003679232,0.04194213292265029,med,1023524.0322688867,1133655.112142336,1132834.0583606833,1186647.621434714,1209473.711419461,1179466.249535545,1096671.0675906355,1191862.5274632399,0.12008696841833641,6.359557292135583,1.5528461559469457,35,ENST00000354475,ENSG00000105875,0.12008696841833641,2944800000,83.34299999999999,127488,143730,143746,150712,153192,149209,138321,151037
2330,2330_ENST00000393085_P58546_Q69YG1_MTPN,0.7965264007045121,0.8255209076102397,no,844267.3061716902,1228087.7960447602,925029.7053256792,958049.6354969805,920565.5701585403,1188694.9359581738,999128.2691807098,1022436.7138712317,0.033269737134036075,6.305687706257018,0.09879982502258347,33,ENST00000393085,ENSG00000105887,0.033269737134036075,1826600000,12.895,477261,706645,532710,552227,529172,682468,572205,587955
2331,2331_ENST00000348225_P21246_A0A024R778_PTN,8.567702917448681e-06,5.2511516583355315e-05,high,274949.2475500939,242516.09361019597,241786.00024290427,408183.63793695334,404616.668986539,413796.24306506856,253083.78046773138,408865.5166628536,0.6920113408904737,5.820824725361594,5.067135600947159,20,ENST00000348225,ENSG00000105894,0.6920113408904737,809770000,18.942,143254,128615,128335,216852,214370,218966,133401,216729
2332,2332_ENST00000396475_Q9NZW5_A0A024RA25_MPP6,0.04574237144427704,0.0650718462661411,low,1744196.5600140772,1704787.687626703,1702231.933787332,1652680.3309166096,1669620.3047288093,1673802.8439998387,1717072.0604760374,1665367.8265484192,-0.044109728553244826,6.529230087024116,1.3396813238030294,39,ENST00000396475,ENSG00000105926,-0.044109728553244826,2868700000,61.11600000000001,195271,194271,194142,188662,190076,190319,194561,189685
2333,2333_ENST00000645220_O60443_A0A024RA58_GSDME,0.003441612589420724,0.00665207209447737,high,2801630.9994808086,3018975.8719354384,3020215.913711086,3257915.796827275,3228108.125201375,3311192.50135387,2946940.9283757773,3265738.8077941737,0.14819126762900203,6.793278966296344,2.463238018304256,44,ENST00000645220,ENSG00000105928,0.14819126762900203,12301000000,54.553999999999995,820327,899771,900893,972679,961148,984684,873663,972837
2337,2337_ENST00000495038__B7Z2T3_TTC26,0.41897902265487263,0.4721379049678558,no,140407.41574891462,146796.53293694474,154981.50785516328,154295.75056367865,156266.4368083503,144850.25211169646,147395.15218034087,151804.14649457514,0.0425221231265887,5.475960571204553,0.3778077206453928,11,ENST00000495038,ENSG00000105948,0.0425221231265887,310780000,48.788000000000004,24117,25665,27119,27023,27294,25269,25633,26528
